seller_id,items,late_pct,avg_delay_late,avg_review,revenue,state,quadrant,r_late,r_delay,r_review,r_vol,risk_score,risk_band
41c2bad7229b0c25e6becf179ebf63ff,23,0.0,0.0,4.957,971.92,RN,1_Strategic_Partner,0.0,0.0,0.011,0.36,7.468,Low
41c9d3997dd3c072c31139dc5bb5761f,3,0.0,0.0,4.333,1110.54,MG,4_Maintain,0.0,0.0,0.167,0.1,6.174,Low
41da412d33e8da4f22baf55cb1bde82c,21,0.0,0.0,4.714,1237.06,ES,1_Strategic_Partner,0.0,0.0,0.071,0.347,8.73,Low
41e0fa5761c886a630994a55c12087e7,5,0.0,0.0,5.0,491.91,SP,4_Maintain,0.0,0.0,0.0,0.159,3.181,Low
4200ddf1967c5e41e48db62bc6d4b5ac,42,2.381,4.926,4.243,1222.73,SP,1_Strategic_Partner,0.024,0.029,0.189,0.444,15.035,Low
4221a7df464f1fe2955934e30ff3a5a1,5,0.0,0.0,4.8,1089.04,BA,4_Maintain,0.0,0.0,0.05,0.159,4.431,Low
422be4cc81a457fdb46f47edeb968ae5,1,0.0,0.0,5.0,317.37,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
427165bf50f8ca07efc7bdc2bfcf1688,5,60.0,39.09,3.2,1692.9,SP,3_Monitor,0.6,0.233,0.45,0.159,40.093,Medium
42b6488f5b8246d9141712abd4b1b693,2,0.0,0.0,4.0,289.8,PR,4_Maintain,0.0,0.0,0.25,0.059,7.424,Low
42b729f859728f5079499127a9c2ef37,131,9.924,8.648,4.364,5396.92,SP,2_Fix_Immediately,0.099,0.052,0.159,0.607,20.61,Low
42bde9fef835393bb8a8849cb6b7f245,39,2.564,7.87,4.282,8341.37,DF,1_Strategic_Partner,0.026,0.047,0.179,0.434,14.999,Low
42d4b7e70819438f5ada61c965e92d7e,3,0.0,0.0,1.0,100.78,GO,4_Maintain,0.0,0.0,1.0,0.1,27.007,Medium
42ef3192a9ff87a22d1867b74b3ee205,23,0.0,0.0,4.652,1655.97,SP,1_Strategic_Partner,0.0,0.0,0.087,0.36,9.37,Low
42fa4ee7240e9b8eb4576358ec142ba7,22,0.0,0.0,4.81,4364.47,RS,1_Strategic_Partner,0.0,0.0,0.048,0.354,8.263,Low
42fb44130ac3134cde8e35cf8ec7df25,2,0.0,0.0,5.0,69.28,SP,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
430315b7bb4b6e4b3c978f9dfa9b0558,20,5.0,8.737,4.0,3414.56,SP,1_Strategic_Partner,0.05,0.052,0.25,0.34,15.851,Low
4305fe92735c8a43d154ff6dd2b8d927,19,0.0,0.0,4.105,2999.64,MG,1_Strategic_Partner,0.0,0.0,0.224,0.333,12.26,Low
431050a06a317f2b38168dec3dcd2b46,10,0.0,0.0,4.5,1576.15,SP,1_Strategic_Partner,0.0,0.0,0.125,0.247,8.062,Low
431af27f296bc6519d890aa5a05fdb11,124,15.323,9.657,3.797,15103.05,SP,2_Fix_Immediately,0.153,0.058,0.301,0.599,26.01,Medium
4324dd16853115efb0fd9d0d131ba6f4,18,5.556,5.766,4.278,1379.47,SP,1_Strategic_Partner,0.056,0.034,0.181,0.326,13.666,Low
432c37c9dfba871172ec162e20118b8c,55,14.545,4.864,4.291,3614.8,DF,2_Fix_Immediately,0.145,0.029,0.177,0.482,19.753,Low
432c67955c0acd1fd6b0b5d678766a71,1,0.0,0.0,5.0,449.65,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
43402bdf22aa2310e8f99e2f94f78628,5,0.0,0.0,2.8,837.1,SP,4_Maintain,0.0,0.0,0.55,0.159,16.931,Low
4342d4b2ba6b161468c63a7e7cfce593,2,50.0,6.824,1.0,563.44,RJ,3_Monitor,0.5,0.041,1.0,0.059,44.488,Medium
436bf27f2f18474fc6047702e9f8a866,1,0.0,0.0,5.0,44.42,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4371b634e0efc0e22b09b52907d9d469,111,7.207,6.91,4.436,9645.01,SP,1_Strategic_Partner,0.072,0.041,0.141,0.583,18.526,Low
43753b27d77860f1654aa72e251a7878,1,0.0,0.0,5.0,66.28,BA,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4391ea5c5990502176a1dcda44a2373d,5,0.0,0.0,4.8,2484.3,RS,4_Maintain,0.0,0.0,0.05,0.159,4.431,Low
439a47cc365d6e3bd526812ea9de3c29,13,15.385,0.05,4.0,1410.93,SP,2_Fix_Immediately,0.154,0.0,0.25,0.282,17.276,Low
43a1d4bab73b816e44ef4e4facd9f9b5,1,0.0,0.0,4.0,205.4,PR,4_Maintain,0.0,0.0,0.25,0.0,6.25,Low
43a5d4a57af536fddc96d08be3afdfcb,1,0.0,0.0,1.0,99.83,MG,4_Maintain,0.0,0.0,1.0,0.0,25.0,Low
43b2c864251aa0ce4030c746984e088a,2,0.0,0.0,3.0,129.32,DF,4_Maintain,0.0,0.0,0.5,0.059,13.674,Low
43f8c9950d11ecd03a0304a49e010da6,41,7.317,5.482,4.561,4807.22,SP,1_Strategic_Partner,0.073,0.033,0.11,0.441,14.775,Low
44073f8b7e41514de3b7815dd0237f4f,151,4.636,6.06,3.747,21519.49,DF,1_Strategic_Partner,0.046,0.036,0.313,0.627,22.72,Low
440dd6ab244315c632130ecfb63827b1,92,13.043,12.396,3.891,15135.68,SP,2_Fix_Immediately,0.13,0.074,0.277,0.556,24.092,Low
443d880f15cbd3572885e1d44bf2c478,2,0.0,0.0,2.0,125.0,SP,4_Maintain,0.0,0.0,0.75,0.059,19.924,Low
4450bd8327d471c4a11a83d1445b1b62,1,0.0,0.0,5.0,214.56,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
446cc09cdbb130904da114e807dbec40,3,0.0,0.0,4.667,306.97,SP,4_Maintain,0.0,0.0,0.083,0.1,4.091,Low
44717f64ec2a457979cf83c429077666,3,0.0,0.0,5.0,170.91,RS,4_Maintain,0.0,0.0,0.0,0.1,2.007,Low
447d377bdb757058acb569025ee18a93,1,0.0,0.0,5.0,83.01,RS,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
44ed138eca6214d572ce1d813fb0049b,3,0.0,0.0,4.667,185.8,RS,4_Maintain,0.0,0.0,0.083,0.1,4.091,Low
44f091b5abab8018f682fce8124b85e5,3,66.667,3.283,3.667,389.18,SP,3_Monitor,0.667,0.02,0.333,0.1,34.065,Medium
45213867cefbf2cd4c6177e10216a951,14,14.286,3.286,3.857,5389.16,SP,2_Fix_Immediately,0.143,0.02,0.286,0.292,18.37,Low
4559697a8f7e637227c2eeaed843baff,39,7.692,3.505,4.205,4189.52,SP,1_Strategic_Partner,0.077,0.021,0.199,0.434,16.754,Low
455befea1bb853c75ccbca94cff26e5c,1,0.0,0.0,3.0,42.05,RJ,4_Maintain,0.0,0.0,0.5,0.0,12.5,Low
455c5640e8c5bd1b2ee85c0158f85727,8,0.0,0.0,4.5,7186.89,SC,1_Strategic_Partner,0.0,0.0,0.125,0.218,7.481,Low
455f46ef09a9e45667e2981df84b5cc2,1,0.0,0.0,4.0,48.21,SP,4_Maintain,0.0,0.0,0.25,0.0,6.25,Low
457fe919b032a3f7dadba6fb92cf7855,12,16.667,0.647,4.833,1246.11,SP,2_Fix_Immediately,0.167,0.004,0.042,0.271,12.373,Low
458c6fa920810ce2492da71bc26d9eec,2,0.0,0.0,2.5,862.37,SP,4_Maintain,0.0,0.0,0.625,0.059,16.799,Low
458d868c9642f55f18f04e951a3fdde6,2,0.0,0.0,5.0,2822.75,RS,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
45a3d05fb00435e52a28859dd03703b3,1,0.0,0.0,5.0,1323.79,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
45ba18c210d42734ec52c0c1c574e9ee,38,5.263,2.321,4.053,6023.77,SP,1_Strategic_Partner,0.053,0.014,0.237,0.43,16.642,Low
45c20d94d9171b0bcfab3c955e47d67b,4,0.0,0.0,4.5,210.57,SP,4_Maintain,0.0,0.0,0.125,0.133,5.779,Low
45d33f715e24d15a6ccf5c17b3a23e3c,58,6.897,9.365,4.172,5383.47,SP,1_Strategic_Partner,0.069,0.056,0.207,0.49,18.504,Low
461ff5303b6c9c1a4a07f40c5aece516,3,0.0,0.0,3.667,161.43,PR,4_Maintain,0.0,0.0,0.333,0.1,10.341,Low
466222e777149751370e7e98fb623b0c,1,0.0,0.0,5.0,105.45,RJ,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4677a5437afda5fa7140b927b07be1cc,11,9.091,1.614,4.364,3835.7,PR,2_Fix_Immediately,0.091,0.01,0.159,0.259,12.54,Low
46dc3b2cc0980fb8ec44634e21d2718e,523,6.31,9.188,4.264,134162.88,RJ,1_Strategic_Partner,0.063,0.055,0.184,0.806,24.032,Low
46ef1a25845fc051c2998d878354810c,5,20.0,0.895,4.4,348.45,MG,3_Monitor,0.2,0.005,0.15,0.159,14.038,Low
4736e9d642ef4257cd7622516931eb51,20,0.0,0.0,4.15,1449.77,SP,1_Strategic_Partner,0.0,0.0,0.212,0.34,12.122,Low
47648caee88ccfe951fbb27fbf7b4cbe,3,33.333,1.795,3.667,1632.99,SP,3_Monitor,0.333,0.011,0.333,0.1,22.221,Low
478bfe564db21eeb44386606aa30b650,3,0.0,0.0,4.667,230.8,MG,4_Maintain,0.0,0.0,0.083,0.1,4.091,Low
47efca563408aae19bb7206c2d969ea9,11,0.0,0.0,4.364,2791.55,PI,1_Strategic_Partner,0.0,0.0,0.159,0.259,9.166,Low
47f55702f598c7c6cc8458b0fbc1c49a,1,0.0,0.0,5.0,94.77,MG,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
48162d548f5b1b11b9d29d1e01f75a61,89,2.247,7.789,3.82,22151.83,SP,1_Strategic_Partner,0.022,0.046,0.295,0.551,20.113,Low
4830e40640734fc1c52cd21127c341d4,212,6.604,5.292,4.184,12502.42,SP,1_Strategic_Partner,0.066,0.032,0.204,0.676,21.561,Low
48328ec9a579151d9cc6a86d4a59336c,1,0.0,0.0,2.0,1196.78,RS,4_Maintain,0.0,0.0,0.75,0.0,18.75,Low
483ca627d131e18f988349b1655c0acd,1,0.0,0.0,5.0,283.73,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
48436dade18ac8b2bce089ec2a041202,147,6.803,18.96,4.129,14662.01,SP,1_Strategic_Partner,0.068,0.113,0.218,0.623,22.548,Low
485452467ff670447e84a8370c3fc898,3,0.0,0.0,4.667,315.44,SC,4_Maintain,0.0,0.0,0.083,0.1,4.091,Low
4867209cb29b56b92893d7bde3ce8012,1,0.0,0.0,4.0,169.15,SP,4_Maintain,0.0,0.0,0.25,0.0,6.25,Low
4869f7a5dfa277a7dca6462dcf3b52b2,1148,11.585,9.075,4.139,247007.06,SP,2_Fix_Immediately,0.116,0.054,0.215,0.92,28.915,Medium
48985c61529077fa4f1e38bcff0f2ed3,7,0.0,0.0,4.429,1027.37,RS,4_Maintain,0.0,0.0,0.143,0.201,7.586,Low
48b6c3f4c6a93171da04b75313f2130f,2,0.0,0.0,5.0,328.06,SP,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
48bad451945f5227341793478d6353ea,3,33.333,5.618,4.0,384.49,SP,3_Monitor,0.333,0.033,0.25,0.1,20.594,Low
48e5ee06fb2dc74df1c711a9b6dfac2a,3,0.0,0.0,5.0,102.3,MG,4_Maintain,0.0,0.0,0.0,0.1,2.007,Low
48e954b2da4f6a750c844173b347ed40,6,0.0,0.0,4.167,556.81,RS,4_Maintain,0.0,0.0,0.208,0.181,8.836,Low
48efc9d94a9834137efd9ea76b065a38,34,0.0,0.0,5.0,666.0,PR,1_Strategic_Partner,0.0,0.0,0.0,0.414,8.289,Low
48fb026ed7455a42f5d3e9390ed5088e,9,0.0,0.0,2.889,681.27,RJ,1_Strategic_Partner,0.0,0.0,0.528,0.233,17.855,Low
49067458c68f7701fd334ce326accbe0,37,8.108,0.629,3.324,1621.5,MG,1_Strategic_Partner,0.081,0.004,0.419,0.426,21.913,Low
4917cee8d902e13428c3ec4b1ca6f315,31,3.226,13.687,4.161,6178.34,SC,1_Strategic_Partner,0.032,0.082,0.21,0.401,16.032,Low
491a5ada3aa1678414e990262c4bbdc1,1,0.0,0.0,5.0,1435.58,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
49383af7ab774e4e8f3000f49c83dc4b,12,0.0,0.0,4.583,902.23,SP,1_Strategic_Partner,0.0,0.0,0.104,0.271,8.025,Low
4965a7002cca77301c82d3f91b82e1a9,1,0.0,0.0,5.0,16.36,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
497709c2976a8fa308730a2dec5b0726,2,0.0,0.0,5.0,94.04,SP,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4978a02ea9c8be7a9b5480680f40334e,19,0.0,0.0,3.579,2696.84,SP,1_Strategic_Partner,0.0,0.0,0.355,0.333,15.55,Low
499185655c29ecfdbfe776ef7cf875b5,1,0.0,0.0,4.0,106.33,RS,4_Maintain,0.0,0.0,0.25,0.0,6.25,Low
4992e76a42cb3aad7a7047e0d3d7e729,73,6.849,3.573,3.877,3163.56,SP,1_Strategic_Partner,0.068,0.021,0.281,0.523,20.301,Low
499ec63c58e51296c9cf57edcfe1c8a8,5,0.0,0.0,4.8,412.93,SP,4_Maintain,0.0,0.0,0.05,0.159,4.431,Low
49cdc90518a4f82676b38b3c1aa43ff6,5,0.0,0.0,3.8,1622.11,SP,4_Maintain,0.0,0.0,0.3,0.159,10.681,Low
49e7217cfe4e427191c378ec626d8737,13,0.0,0.0,4.154,3220.89,MG,1_Strategic_Partner,0.0,0.0,0.212,0.282,10.924,Low
49f8d2ea7b718d0ce587d34207caf2b4,1,0.0,0.0,5.0,165.26,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4a1917ef994878940e1fb03eeb787ad7,3,0.0,0.0,2.667,846.62,DF,4_Maintain,0.0,0.0,0.583,0.1,16.591,Low
4a1f694197d05fe70026b016a7316b41,23,4.348,1.849,4.391,1278.75,SP,1_Strategic_Partner,0.043,0.011,0.152,0.36,12.743,Low
4a23adac87cf538689fa600d976f78b2,3,0.0,0.0,4.333,440.41,SP,4_Maintain,0.0,0.0,0.167,0.1,6.174,Low
4a3ca9315b744ce9f8e9374361493884,1949,10.98,10.47,3.828,231220.43,SP,2_Fix_Immediately,0.11,0.062,0.293,0.997,32.346,Medium
4a3ccda38b2129705f3fb522db62ca31,73,9.589,11.678,3.801,17508.81,SP,2_Fix_Immediately,0.096,0.07,0.3,0.523,22.697,Low
4a5b36211b1f51bf7eaa5c10a57fa483,1,0.0,0.0,5.0,155.26,RJ,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4a82168aaef173cbb6e46ae88728f919,4,0.0,0.0,4.0,612.39,PR,4_Maintain,0.0,0.0,0.25,0.133,8.904,Low
4a82c4af97ffc0fb2dc26bfdc03b1842,3,0.0,0.0,5.0,210.9,MG,4_Maintain,0.0,0.0,0.0,0.1,2.007,Low
4aba391bc3b88717ce08eb11e44937b2,28,14.286,15.752,4.0,8047.44,BA,2_Fix_Immediately,0.143,0.094,0.25,0.387,20.873,Low
4aba6a02a788d3ec81c03137144d9a80,1,0.0,0.0,5.0,105.28,SC,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4b0fdb526525f9890eb145bf1534640e,20,0.0,0.0,3.95,2954.21,SP,1_Strategic_Partner,0.0,0.0,0.262,0.34,13.372,Low
4b1eaadf791bdbbad8c4a35b65236d52,5,20.0,5.415,2.6,1029.04,SP,3_Monitor,0.2,0.032,0.6,0.159,25.827,Medium
4b39558c138930b9e5489c93b6df5fe3,5,0.0,0.0,4.6,1229.1,SE,4_Maintain,0.0,0.0,0.1,0.159,5.681,Low
4b5f66b7adcf57f1ecc0d3c07dd6b177,38,2.632,20.798,4.081,7115.96,PR,1_Strategic_Partner,0.026,0.124,0.23,0.43,17.747,Low
4b90495391ac0bd181a80a459df1e718,1,0.0,0.0,4.0,266.11,RS,4_Maintain,0.0,0.0,0.25,0.0,6.25,Low
4b9750c8ad28220fe6702d4ecb7c898f,221,7.692,11.93,4.353,19173.85,SP,1_Strategic_Partner,0.077,0.071,0.162,0.682,21.798,Low
4b98b0428fc1932cc2514ef9ce2505e6,2,50.0,11.766,2.0,363.43,SP,3_Monitor,0.5,0.07,0.75,0.059,38.827,Medium
4ba52dfeba874da5b9ee7b17c7494f04,11,9.091,6.982,4.364,1667.91,SP,2_Fix_Immediately,0.091,0.042,0.159,0.259,13.181,Low
4bcec44888b30ba9001234c534716d3f,5,0.0,0.0,4.6,209.23,SP,4_Maintain,0.0,0.0,0.1,0.159,5.681,Low
4bde6149c15cf7e177b36fa060dd6de8,2,0.0,0.0,5.0,192.46,RS,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4be6b962d83299498bae2190f95d6566,12,8.333,1.658,4.182,691.09,SP,2_Fix_Immediately,0.083,0.01,0.205,0.271,13.649,Low
4be9ae93c4fc0f41713d71a4194ee1b3,1,0.0,0.0,5.0,136.97,MG,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4bf2f4ee540798a61f9636d12cd9cc80,30,3.333,0.978,4.167,5501.01,SP,1_Strategic_Partner,0.033,0.006,0.208,0.397,14.429,Low
4bf658053d453036c70976bccb2c31b2,2,0.0,0.0,4.5,1824.56,SP,4_Maintain,0.0,0.0,0.125,0.059,4.299,Low
4bfc7a4a1cf8d4d2121c27422d9e50b5,40,2.5,8.033,4.225,9191.59,SP,1_Strategic_Partner,0.025,0.048,0.194,0.437,15.424,Low
4c03b9dd4c11ee2cb35c96c49efc9420,48,2.083,9.593,4.106,7302.33,SP,1_Strategic_Partner,0.021,0.057,0.223,0.463,16.721,Low
4c18691b6037662be2df78a765d98ab5,67,7.463,5.607,3.836,4316.51,SP,1_Strategic_Partner,0.075,0.033,0.291,0.511,20.769,Low
4c1c7281388a33dd06daac44f9fadbd1,5,0.0,0.0,4.8,269.91,SP,4_Maintain,0.0,0.0,0.05,0.159,4.431,Low
4c2b230173bb36f9b240f2b8ac11786e,343,9.038,8.734,3.758,18828.71,SP,2_Fix_Immediately,0.09,0.052,0.31,0.745,26.873,Medium
4c498c7345e89aebad651544829beca0,47,12.766,5.386,4.277,5131.66,SP,2_Fix_Immediately,0.128,0.032,0.181,0.46,18.835,Low
4c4d546adf3c3868fe19c9ec6e9ffda9,3,0.0,0.0,3.667,157.09,PR,4_Maintain,0.0,0.0,0.333,0.1,10.341,Low
4c60877808f4318ef1107fbeb8f89afa,2,0.0,0.0,4.0,150.63,SP,4_Maintain,0.0,0.0,0.25,0.059,7.424,Low
4c61e37f664c3c88aff092aa5ac779d7,8,37.5,4.061,4.0,908.17,RJ,2_Fix_Immediately,0.375,0.024,0.25,0.218,24.215,Low
4c8545742faaf58fafd5fd14d25d75cf,4,0.0,0.0,4.5,3216.31,SP,4_Maintain,0.0,0.0,0.125,0.133,5.779,Low
4c8b8048e33af2bf94f2eb547746a916,23,13.043,19.698,3.478,2267.88,SP,2_Fix_Immediately,0.13,0.117,0.38,0.36,23.621,Low
4cc43a222a0f94910728b62b97a8c5f8,1,0.0,0.0,3.0,120.76,SP,4_Maintain,0.0,0.0,0.5,0.0,12.5,Low
4cc4fd4fdd406a85bbdc1f824b731bd7,2,0.0,0.0,5.0,571.22,PR,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4ce8b55b4bfa4659184e7becc1fba3f2,2,0.0,0.0,3.0,258.87,PR,4_Maintain,0.0,0.0,0.5,0.059,13.674,Low
4cf490a58259286ada5ba8525ba9e84a,7,0.0,0.0,3.429,1217.85,SP,4_Maintain,0.0,0.0,0.393,0.201,13.836,Low
4d0041cdbe51b4617d95c70b19decc74,8,0.0,0.0,4.5,5465.49,MG,1_Strategic_Partner,0.0,0.0,0.125,0.218,7.481,Low
4d232b78ab7ef10393dc3807d827bc0d,5,0.0,0.0,4.4,1689.99,MG,4_Maintain,0.0,0.0,0.15,0.159,6.931,Low
4d600e08ecbe08258c79e536c5a42fee,7,0.0,0.0,4.429,3959.13,PR,4_Maintain,0.0,0.0,0.143,0.201,7.586,Low
4d6d651bd7684af3fffabd5f08d12e5a,389,4.627,8.671,4.201,50785.76,SP,1_Strategic_Partner,0.046,0.052,0.2,0.764,22.917,Low
4d9fea3499bdc22aa4da4e339365f215,2,0.0,0.0,5.0,222.74,SP,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4da0e408c99d2fdc2126dc9fce518060,54,0.0,0.0,4.444,3964.73,PR,1_Strategic_Partner,0.0,0.0,0.139,0.48,13.07,Low
4dab98ca6cd6d3df586203cefd28a042,1,0.0,0.0,5.0,173.23,RS,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4dbd95a08b31ede5c82d3f861cb1ce1a,4,0.0,0.0,4.75,463.92,PR,4_Maintain,0.0,0.0,0.062,0.133,4.216,Low
4dc2e811a1760953cb7c6a590b498943,1,0.0,0.0,5.0,199.84,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4dc646b9b9e8e411ef48ba000ea3ac6f,5,20.0,1.992,2.4,353.26,SP,3_Monitor,0.2,0.012,0.65,0.159,26.669,Medium
4ddeb3e828550cddc8d45c8bc36ab2d1,1,0.0,0.0,5.0,164.45,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4de6e4ba574aa9dfdc824bc44dc47fdd,14,7.143,3.553,4.071,704.42,PR,1_Strategic_Partner,0.071,0.021,0.232,0.292,14.562,Low
4deebb3199eeafb282ae33229144f94b,5,40.0,3.673,3.4,921.49,SP,3_Monitor,0.4,0.022,0.4,0.159,27.62,Medium
4e06067cc08b3f41d837768d392c3ee3,46,4.348,28.742,4.174,1514.25,MG,1_Strategic_Partner,0.043,0.171,0.207,0.457,19.255,Low
4e0d109ccfba9a1151c103049880c857,2,0.0,0.0,3.0,347.73,RJ,4_Maintain,0.0,0.0,0.5,0.059,13.674,Low
4e17c65a516f69d023a2ae78b84f28d6,74,10.811,13.124,4.081,8794.8,SP,2_Fix_Immediately,0.108,0.078,0.23,0.525,21.588,Low
4e2627090e6e5b9fabba883a37897683,1,0.0,0.0,,51.62,MG,4_Maintain,0.0,0.0,0.182,0.0,4.545,Low
4e326052e5dbba8adcd512f3450a307e,6,0.0,0.0,1.667,655.96,SP,4_Maintain,0.0,0.0,0.833,0.181,24.461,Low
4e42581f08e8cfc7c090f930bac4552a,2,100.0,12.86,1.0,151.8,SP,3_Monitor,1.0,0.077,1.0,0.059,62.708,High
4e480be820e37de1444325ff358c9296,2,0.0,0.0,5.0,573.74,MG,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4e5725ba188db8252977a4f0227bd462,24,29.167,11.513,3.542,2229.36,SP,2_Fix_Immediately,0.292,0.069,0.365,0.366,28.01,Medium
4e6015589b781adaa5ce7f1892d06bb1,3,0.0,0.0,3.667,740.5,SP,4_Maintain,0.0,0.0,0.333,0.1,10.341,Low
4e7c18b98d84e05cbae3ff0ff03846c2,88,4.545,5.063,4.172,11862.36,SP,1_Strategic_Partner,0.045,0.03,0.207,0.55,18.359,Low
4e85b538b0dad58852641540686d0e14,4,50.0,6.248,3.75,436.34,SP,3_Monitor,0.5,0.037,0.312,0.133,28.711,Medium
4e8dacf3d38f281ae26c3e0321d92d88,9,22.222,2.698,2.889,2196.04,SP,2_Fix_Immediately,0.222,0.016,0.528,0.233,25.955,Medium
4e922959ae960d389249c378d1c939f5,446,10.762,6.531,3.903,52485.6,SP,2_Fix_Immediately,0.108,0.039,0.274,0.783,27.069,Medium
4e92348462c75b6c842b994ce84a0ed4,1,0.0,0.0,5.0,85.49,RS,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4ea2f12dbe91deeacd2c1e74f069a6e6,6,0.0,0.0,4.833,280.27,SP,4_Maintain,0.0,0.0,0.042,0.181,4.67,Low
4eb61f060e7dcc1d5a80d806c35cc541,8,0.0,0.0,3.875,1466.12,SP,1_Strategic_Partner,0.0,0.0,0.281,0.218,11.387,Low
4ebdc7e6cd6102a022dadc49156d4ea8,32,3.125,5.03,3.75,1297.9,SP,1_Strategic_Partner,0.031,0.03,0.312,0.406,17.624,Low
4eeb99008a0f59d2c7759c59f9a346eb,2,0.0,0.0,4.5,1320.95,SP,4_Maintain,0.0,0.0,0.125,0.059,4.299,Low
4ef4c39cf3c24f326434cf0b2e48046a,8,12.5,2.733,3.875,901.51,SP,2_Fix_Immediately,0.125,0.016,0.281,0.218,16.088,Low
4f0d637c1197fd65405ebd755ac9f86b,2,0.0,0.0,5.0,232.47,SP,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4f1f1c8666cdb6442f775c4e8caed465,2,0.0,0.0,5.0,1070.39,MG,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
4fae87d32467e18eb46e4a76a0a0b9ce,1,0.0,0.0,5.0,120.8,RS,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
4fb41dff7c50136976d1a5cf004a42e2,3,33.333,134.985,4.0,1296.77,BA,3_Monitor,0.333,0.805,0.25,0.1,36.022,Medium
4fe2f67634d00c021aa01f96b6f2d68e,2,0.0,0.0,5.0,118.84,PR,4_Maintain,0.0,0.0,0.0,0.059,1.174,Low
5011f0d93373a4c5753adf58ca77af8d,21,19.048,28.822,3.667,1223.19,SP,2_Fix_Immediately,0.19,0.172,0.333,0.347,25.381,Medium
503c1de08ae81a2d86f17951b204db55,22,9.091,12.831,4.409,5321.9,SP,2_Fix_Immediately,0.091,0.077,0.148,0.354,15.478,Low
5058e8c1e82653974541e83690655b4a,77,12.987,12.137,3.08,12821.46,SP,2_Fix_Immediately,0.13,0.072,0.48,0.53,28.602,Medium
5075aaa8404020ae6aa8bf4792099b41,15,0.0,0.0,4.133,1872.15,MG,1_Strategic_Partner,0.0,0.0,0.217,0.301,11.439,Low
50770d25768b0486d89be26afca3108f,6,16.667,12.656,4.0,247.86,SP,3_Monitor,0.167,0.075,0.25,0.181,17.22,Low
508808d438fe2ff972ed13bb8f4a82e2,10,0.0,0.0,4.6,346.04,SP,1_Strategic_Partner,0.0,0.0,0.1,0.247,7.437,Low
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,0.0,0.0,5.0,167.96,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
50bf89f1349bc0409a268c3a49678009,1,0.0,0.0,5.0,282.47,SP,4_Maintain,0.0,0.0,0.0,0.0,0.0,Low
50c9975695009e5e6473912e83a6d1da,68,10.294,8.223,3.985,6883.95,MG,2_Fix_Immediately,0.103,0.049,0.254,0.513,21.181,Low
51209b446b2073894bdc0face6c73ffc,4,0.0,0.0,4.0,438.88,ES,4_Maintain,0.0,0.0,0.25,0.133,8.904,Low
512d298ac2a96d1931b6bd30aa21f61d,12,0.0,0.0,4.25,7723.87,RJ,1_Strategic_Partner,0.0,0.0,0.187,0.271,10.108,Low
513a54369b6a8a6602fcb0e129c6d78d,2,0.0,0.0,4.5,62.66,SP,4_Maintain,0.0,0.0,0.125,0.059,4.299,Low
5145090ab595c0d0b8557199f5701fbf,4,0.0,0.0,4.25,1657.45,PR,4_Maintain,0.0,0.0,0.187,0.133,7.341,Low
5151aea44289d6c6b090ee31c2132508,7,0.0,0.0,1.833,1482.47,SP,4_Maintain,0.0,0.0,0.792,0.201,23.806,Low
515d781150feed28a6ac091bb0e3cb8c,6,0.0,0.0,4.167,1154.72,MS,4_Maintain,0.0,0.0,0.208,0.181,8.836,Low
5160d23075764e18e07c1f4a87fad743,38,2.632,0.961,4.447,2837.64,SP,1_Strategic_Partner,0.026,0.006,0.138,0.43,13.092,Low
